안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
698,1,99,포승읍 홍원리 184-83,경기도 평택시 포승읍 만석길 94,경기도 평택시 포승읍 홍원리 184-83번지,37.022218,126.8754603,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
699,1,99,"포승읍 홍원리 161-29 홍원5,7리 마을입구 삼거리",경기도 평택시 포승읍 홍원리 161-29,경기도 평택시 포승읍 홍원리 161-29,37.0096701,126.8759483,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
891,1,99,주택가,경기도 평택시 포승읍 홍원리 147-4,경기도 평택시 포승읍 홍원리 147-4,37.012945,126.8811365,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
947,1,99,주택가,경기도 평택시 포승읍 평택항로 373-12,경기도 평택시 포승읍 원정리 827-1번지,36.9904835,126.8318469,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
890,1,99,주택가,경기도 평택시 포승읍 평택항로 482-9,경기도 평택시 포승읍 원정리 463-2번지,36.992759,126.8443041,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
708,1,99,아이비어린이집,경기도 평택시 포승읍 평택항로 474-7,경기도 평택시 포승읍 원정리 448-9번지,36.9927015,126.8430243,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
889,1,99,주택가,경기도 평택시 포승읍 원원정길 36,경기도 평택시 포승읍 원정리 429-2번지,36.9943386,126.8427299,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
1002,1,99,주택가,경기도 평택시 포승읍 포승원정5길 60,경기도 평택시 포승읍 원정리 290-12번지,36.9968826,126.8411748,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
319,1,99,원정리 290-12,경기도 평택시 포승읍 포승원정5길 60,경기도 평택시 포승읍 원정리 290-12번지,36.9968826,126.8411748,3,N,N,Y,,2015,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
215,1,99,CU편의점부근,경기도 평택시 포승읍 포승원정길 74,경기도 평택시 포승읍 원정리 288-6번지,36.9978699,126.8389241,3,N,N,Y,,2013,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
163,1,99,지구촌교회 인근,경기도 평택시 포승읍 포승원정길 49-18,경기도 평택시 포승읍 원정리 280-22번지,36.9958423,126.83891,3,N,N,Y,,2013,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
214,1,99,원정4리 노인정,경기도 평택시 포승읍 포승원정길 99,경기도 평택시 포승읍 원정리 221-83번지,37.0000927,126.8386207,3,N,N,Y,,2013,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
1069,1,1,번제 근린공원(여),경기도 평택시 포승읍 원정리 1355,경기도 평택시 포승읍 원정리 1355,36.9843582,126.8329963,3,Y,N,N,경보등 + 경보음,2018,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-2496,2019-04-09
739,1,1,번제근린공원,경기도 평택시 포승읍 원정리 1355,경기도 평택시 포승읍 원정리 1355,36.9843582,126.8329963,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
693,1,99,포승읍 원정리 1277 해군아파트 상가앞 버스승강장 주변,경기도 평택시 포승읍 2함대길 40,경기도 평택시 포승읍 원정리 1277번지,36.9946735,126.8336589,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
948,1,99,주택가,경기도 평택시 포승읍 2함대길 20,경기도 평택시 포승읍 원정리 1275번지,36.9946934,126.8347708,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
162,1,99,미니스톱,경기도 평택시 포승읍 호암길 7,경기도 평택시 포승읍 원정7리 86-75,37.0061063,126.8215521,3,N,N,Y,,2013,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
161,1,99,두레박식당,경기도 평택시 포승읍 원정2리 379-1,경기도 평택시 포승읍 원정2리 379-1,36.99631,126.8434416,3,N,N,Y,,2013,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
691,1,99,포승읍 신영리 산43 신영초교입구 삼거리,경기도 평택시 포승읍 신영리 산43,경기도 평택시 포승읍 신영리 산43,36.956713,126.8857091,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
692,1,99,포승읍 신영리 산 103-7 신영2리 마을회관입구,경기도 평택시 포승읍 신영리 산 103-7,경기도 평택시 포승읍 신영리 산 103-7,36.9467089,126.8913222,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
993,1,99,주택가,경기도 평택시 포승읍 신영리 707-9 주변,경기도 평택시 포승읍 신영리 707-9 주변,36.9394986,126.8892487,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
949,1,99,주택가,경기도 평택시 포승읍 중간촌길 18-2,경기도 평택시 포승읍 신영리 236-4번지,36.9537114,126.8827324,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
526,1,99,방림삼거리 주변,경기도 평택시 포승읍 석정리 산275-22,경기도 평택시 포승읍 석정리 산275-22,36.9869957,126.8920191,3,N,N,Y,,2016,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
995,1,99,주택가,경기도 평택시 포승읍 석정리 산 245-5 주변,경기도 평택시 포승읍 석정리 산 245-5 주변,36.9833863,126.8818723,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
994,1,99,주택가,경기도 평택시 포승읍 석정리 967-3 주변,경기도 평택시 포승읍 석정리 967-3 주변,36.9917291,126.8807505,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
696,1,99,포승읍 석정리 649-2 석정5리삼거리,경기도 평택시 포승읍 석정리 649-2,경기도 평택시 포승읍 석정리 649-2,37.0029163,126.8792947,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
695,1,99,포승읍 석정리530-22 석정6리 마을입구 삼거리,경기도 평택시 포승읍 석정리 530-22,경기도 평택시 포승읍 석정리 530-22,37.0010939,126.8963987,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
366,1,5,포승읍 석정리 323-3,경기도 평택시 포승읍 석정리 322,경기도 평택시 포승읍 석정리 322,36.9981411,126.8957448,3,N,N,Y,,2015,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
697,1,99,포승읍 석정리 256-1 석정아파트 입구,경기도 평택시 포승읍 서동대로 1297-5(덕성빌라),경기도 평택시 포승읍 석정리 256-1번지 덕성빌라,36.9878429,126.896882,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
263,1,99,소망빌,경기도 평택시 포승읍 석정로 16,경기도 평택시 포승읍 석정리 1229-9번지,36.9845322,126.8791597,3,N,N,Y,,2014,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
888,1,99,주택가,경기도 평택시 포승읍 석정로 49,경기도 평택시 포승읍 석정리 1198-3번지,36.9871684,126.8796827,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
887,1,99,주택가,경기도 평택시 포승읍 석정로 49,경기도 평택시 포승읍 석정리 1198-3번지,36.9871684,126.8796827,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
694,1,99,포승읍 석정리1012-1 석정4리 마을회관입구 삼거리,경기도 평택시 포승읍 석정리 1012-1,경기도 평택시 포승읍 석정리 1012-1,36.9929521,126.8833613,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
687,1,99,포승읍 방림리 산 61,경기도 평택시 포승읍 방림리 산 61,경기도 평택시 포승읍 방림리 산 61,36.9839282,126.8839199,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
688,1,99,포승읍 방림리 93-4,경기도 평택시 포승읍 방림리 93-4,경기도 평택시 포승읍 방림리 93-4,36.9749415,126.8798281,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
386,1,5,반도보라빌 아파트 입구,경기도 평택시 포승읍 포승남로 520(반도보라빌아파트),경기도 평택시 포승읍 방림리 715번지 반도보라빌아파트,36.9800653,126.8813592,3,N,N,Y,,2016,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
573,1,99,동방도어테크 앞,경기도 평택시 포승읍 방림리 599-6,경기도 평택시 포승읍 방림리 599-6,36.960532,126.8884046,3,N,N,Y,,2016,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
690,1,99,포승읍 방림리 459-8 방림4리 마을입구 삼거리,경기도 평택시 포승읍 방림리 459-8,경기도 평택시 포승읍 방림리 459-8,36.9657853,126.8883845,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
524,1,99,포승파출소 뒷편,경기도 평택시 포승읍 이평길 29,경기도 평택시 포승읍 방림리 44-6번지,36.9805182,126.8835204,3,N,N,Y,,2016,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
689,1,99,포승읍 방림리 345-2도 사거리,경기도 평택시 포승읍 방림리 345-2,경기도 평택시 포승읍 방림리 345-2,36.9690752,126.885574,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
751,1,1,만호근린공원,경기도 평택시 포승읍 만호리 산9-1,경기도 평택시 포승읍 만호리 산9-1,36.9692657,126.8600558,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
1012,1,99,만호근린공원 옆,경기도 평택시 포승읍 만호리 산 9-1,경기도 평택시 포승읍 만호리 산 9-1,36.9692657,126.8600558,3,N,N,Y,,2018,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
684,1,99,포승읍 만호리 산 64-32,경기도 평택시 포승읍 만호리 산 64-32,경기도 평택시 포승읍 만호리 산 64-32,36.9587597,126.8554737,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
806,1,99,포승산단,경기도 평택시 포승읍 만호리 695-1,경기도 평택시 포승읍 만호리 695-1,36.9640819,126.8560567,3,N,N,Y,,2016,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
1065,1,1,안호 근린공원(여),경기도 평택시 포승읍 만호리 681,경기도 평택시 포승읍 만호리 681,36.969858,126.860732,3,Y,N,N,경보등 + 경보음,2018,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-2496,2019-04-09
1066,1,1,신당 근린공원(여),경기도 평택시 포승읍 평택항로 98,경기도 평택시 포승읍 만호리 589,36.9700457,126.8474885,3,Y,N,N,경보등 + 경보음,2018,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-2496,2019-04-09
686,1,99,포승읍 만호리 447-2 만호1리 마을회관,경기도 평택시 포승읍 만호리 447-2,경기도 평택시 포승읍 만호리 447-2,36.9632211,126.8611902,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
685,1,99,포승읍 만호리 313-4 인근 진호애아프트 입구,경기도 평택시 포승읍 서동대로 782-5,경기도 평택시 포승읍 만호리 313-4번지,36.9609473,126.8561933,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
387,1,5,도곡5리 마을 입구,경기도 평택시 포승읍 도곡리 950,경기도 평택시 포승읍 도곡리 950,36.9858835,126.8753095,3,N,N,Y,,2016,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
575,1,99,도곡5리 마을회관 앞,경기도 평택시 포승읍 무수길 5,경기도 평택시 포승읍 도곡리 900-8번지,36.9857204,126.8723577,3,N,N,Y,,2016,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
682,1,99,포승읍 도곡리 765-2 도곡4리 마을회관,경기도 평택시 포승읍 원도곡길 29,경기도 평택시 포승읍 도곡리 765-2번지,36.9849325,126.8653152,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
271,1,99,주택가,경기도 평택시 포승읍 거산길 16-3,경기도 평택시 포승읍 도곡리 697-8번지,36.9891707,126.8580967,3,N,N,Y,,2014,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
683,1,99,포승읍 도곡리 1200-1,경기도 평택시 포승읍 도곡리 1200-1,경기도 평택시 포승읍 도곡리 1200-1,36.991822,126.848969,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
27,1,99,품앗이 앞(훼미리마트앞),경기도 평택시 포승읍 여술3길 20,경기도 평택시 포승읍 도곡리 1156-12번지,36.9866877,126.8463953,3,N,N,Y,,2013,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
738,1,1,도곡어린이공원,경기도 평택시 포승읍 도곡리 1147,경기도 평택시 포승읍 도곡리 1147,36.98748,126.846316,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
525,1,99,위드미 평택포승점 주변,경기도 평택시 포승읍 여술4길 2,경기도 평택시 포승읍 도곡리 1142-10번지,36.9884807,126.8454359,3,N,N,Y,,2016,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
28,1,99,원정어린이공원(촌닭앞노상),경기도 평택시 포승읍 여술4길 16,경기도 평택시 포승읍 도곡리 1139-9번지,36.989653,126.8445982,3,N,N,Y,,2015,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
216,1,99,CU 편의점 앞,경기도 평택시 포승읍 여술4길 65,경기도 평택시 포승읍 도곡리 1138-5번지,36.989633,126.8462498,3,N,N,Y,,2013,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
784,1,99,포승재림교회 주변,경기도 평택시 포승읍 여술로43번길 31-1,경기도 평택시 포승읍 도곡리 1137-1번지,36.9913873,126.8450325,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
750,1,1,원정근린공원,경기도 평택시 포승읍 도곡리 1134,경기도 평택시 포승읍 도곡리 1134,36.9900129,126.8445478,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
817,1,99,광원빌라 앞,경기도 평택시 포승읍 여술4길 28-22,경기도 평택시 포승읍 도곡리 1133-1번지,36.9908204,126.8451085,3,N,N,Y,,2008,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
783,1,99,잭팟PC방 주변,경기도 평택시 포승읍 여술4길 31-1,경기도 평택시 포승읍 도곡리 1131-9번지,36.9909059,126.8437143,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
160,1,99,의류할인매장,경기도 평택시 포승읍 여술로 2,경기도 평택시 포승읍 도곡리 1124-1번지,36.9870443,126.843211,3,N,N,Y,,2013,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
821,1,99,도곡리 현대홈마트 앞,경기도 평택시 포승읍 여술로 16,경기도 평택시 포승읍 도곡리 1122-1번지,36.987718,126.8448521,3,N,N,Y,,2010,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
262,1,99,밀러타임,경기도 평택시 포승읍 여술1길 64,경기도 평택시 포승읍 도곡리 1121-5번지,36.9880372,126.8443081,3,N,N,Y,,2014,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
58,1,1,도곡근린공원,경기도 평택시 포승읍 여술로 47,경기도 평택시 포승읍 도곡리 1110번지,36.9893648,126.8473996,3,N,N,Y,,2016,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
1067,1,1,도곡 근린공원(여),경기도 평택시 포승읍 여술로 47,경기도 평택시 포승읍 도곡리 1110,36.9893648,126.8473996,3,Y,N,N,경보등 + 경보음,2018,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-2496,2019-04-09
1068,1,1,여슬 근린공원(여),경기도 평택시 포승읍 도곡리 1108,경기도 평택시 포승읍 도곡리 1108,36.9910335,126.8420048,3,Y,N,N,경보등 + 경보음,2018,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-2496,2019-04-09
737,1,1,여술근린공원,경기도 평택시 포승읍 도곡리 1108,경기도 평택시 포승읍 도곡리 1108,36.9910335,126.8420048,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
829,1,99,내기초등학교,경기도 평택시 포승읍 내기새싹길 23,경기도 평택시 포승읍 내기리 90번지,36.9796477,126.8724472,3,N,N,Y,,2010,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
704,1,99,내기리어린이집,경기도 평택시 포승읍 내기새싹길 19,경기도 평택시 포승읍 내기리 67-6번지,36.9788177,126.8742453,3,N,N,Y,,2017,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
253,1,99,나누리 맛집 주변,경기도 평택시 포승읍 내기리 27-15,경기도 평택시 포승읍 내기리 27-15,36.9789708,126.8770959,3,N,N,Y,,2014,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
252,1,99,내기3리 마을입구,경기도 평택시 포승읍 정문동길 8,경기도 평택시 포승읍 내기리 170번지,36.9723228,126.8782941,3,N,N,Y,,2014,2018-07-31,Y,평택시 영상정보운영사업소,031-8024-5292,2019-04-09
